,p_UU,p_UD,p_DU,p_DD
2007/02/07/morning,0.004159072233230754,0.9958409277667692,0.8616305311407647,0.1383694688592354
2007/02/07/afternoon,0.09090732765585896,0.9090926723441409,0.9928578651122478,0.007142134887752061
2007/02/08/morning,0.02656587908007957,0.9734341209199204,0.947721977383438,0.052278022616562
2007/02/08/afternoon,0.018871815252201385,0.9811281847477986,0.9267839782161598,0.07321602178384023
2007/02/09/morning,0.16719653313951133,0.8328034668604888,0.9979010653854287,0.002098934614571224
2007/02/09/afternoon,0.18853647219948932,0.8114635278005109,0.9981019559859533,0.001898044014046807
2007/02/13/morning,0.27185697759428806,0.7281430224057118,0.9990763344129164,0.0009236655870836774
2007/02/13/afternoon,0.08676778552775533,0.9132322144722448,0.980764334850497,0.019235665149503145
2007/02/14/morning,0.13575887995685787,0.8642411200431421,0.997787612148183,0.002212387851816988
2007/02/14/afternoon,0.11811415303342265,0.8818858469665773,0.9952565883554818,0.004743411644518192
2007/02/15/morning,0.003725369313271276,0.9962746306867286,0.9041337252025117,0.09586627479748833
2007/02/15/afternoon,0.03757627293187249,0.9624237270681275,0.9790073839711048,0.020992616028895128
2007/02/16/morning,0.018721078117283074,0.9812789218827169,0.9823507652511986,0.017649234748801312
2007/02/16/afternoon,0.01637759457269805,0.9836224054273021,0.9770304317013431,0.022969568298656817
2007/02/19/morning,0.13714354221809955,0.8628564577819005,0.9992538625723125,0.0007461374276873656
2007/02/19/afternoon,0.021305907243120092,0.9786940927568798,0.9735236992939075,0.026476300706092637
2007/02/20/morning,0.00033791438056951506,0.9996620856194304,0.7088995159948724,0.29110048400512767
2007/02/20/afternoon,0.2250056142179715,0.7749943857820284,0.9981307827479827,0.0018692172520173855
2007/02/21/morning,0.11246945698601318,0.8875305430139868,0.9887136503947221,0.011286349605277746
2007/02/21/afternoon,0.0206352305913704,0.9793647694086296,0.9092036168800605,0.09079638311993943
2007/02/22/morning,0.1950629595230513,0.8049370404769488,0.9991274352605692,0.000872564739430759
2007/02/22/afternoon,0.03345722075154356,0.9665427792484563,0.9737801978193898,0.026219802180610152
2007/02/23/morning,0.08382004490609463,0.9161799550939055,0.980090769684149,0.019909230315851012
2007/02/23/afternoon,0.2120767916134647,0.7879232083865353,0.997238977614151,0.0027610223858489658
2007/02/26/morning,0.08598320167499285,0.914016798325007,0.9868751563883147,0.01312484361168531
2007/02/26/afternoon,0.010076949624295395,0.9899230503757047,0.8821956580436981,0.11780434195630196
2007/02/27/morning,0.03679387789408417,0.9632061221059158,0.9580539969484174,0.04194600305158258
2007/02/27/afternoon,0.004420318866162232,0.9955796811338378,0.8168895023013774,0.18311049769862264
2007/02/28/morning,0.08941552213694837,0.9105844778630516,0.9540442153150158,0.04595578468498429
2007/02/28/afternoon,0.09584805332652335,0.9041519466734768,0.9583429236086494,0.041657076391350634
2007/03/01/morning,0.1143007147590045,0.8856992852409954,0.7497585115284522,0.2502414884715476
2007/03/01/afternoon,0.16021963916100734,0.8397803608389928,0.8013896771725822,0.19861032282741764
2007/03/02/morning,0.14364442980000014,0.8563555701999999,0.7843958815501434,0.21560411844985672
2007/03/02/afternoon,0.15498047960114292,0.8450195203988572,0.7966038077750113,0.2033961922249885
2007/03/05/morning,0.20483616232305524,0.795163837676945,0.8689783668040196,0.13102163319598037
2007/03/05/afternoon,0.11841437420191259,0.8815856257980875,0.7940858562574619,0.20591414374253825
2007/03/06/morning,0.16038053721869927,0.8396194627813008,0.8623998164193281,0.13760018358067194
2007/03/06/afternoon,0.13131696743408527,0.8686830325659147,0.8501800454058863,0.14981995459411368
2007/03/07/morning,0.02093656586628656,0.9790634341337134,0.7729968392863594,0.22700316071364068
2007/03/07/afternoon,0.081001061538712,0.9189989384612879,0.8910041815658387,0.10899581843416128
2007/03/08/morning,0.19938760105276665,0.8006123989472334,0.9540459667392683,0.04595403326073155
2007/03/08/afternoon,0.30541783338560835,0.6945821666143916,0.9794135850555898,0.02058641494441016
2007/03/09/morning,0.05632049755490076,0.9436795024450993,0.9130596747122784,0.08694032528772144
2007/03/09/afternoon,0.10910552880953528,0.8908944711904647,0.9553707793116231,0.044629220688376936
2007/03/12/morning,0.03786616096013207,0.9621338390398679,0.8758683149413136,0.12413168505868644
2007/03/12/afternoon,0.11903629756926715,0.8809637024307329,0.9527340570737294,0.04726594292627073
2007/03/13/morning,0.04649079059350392,0.9535092094064961,0.9045365908704505,0.09546340912954943
2007/03/13/afternoon,0.039278504043856355,0.9607214959561436,0.8924751673576086,0.10752483264239143
2007/03/14/morning,0.027651953575451582,0.9723480464245485,0.8833380063436901,0.1166619936563098
2007/03/14/afternoon,0.0524544177442503,0.9475455822557497,0.9227373893610686,0.07726261063893136
2007/03/15/morning,0.1760490744092975,0.8239509255907025,0.9946467244631677,0.0053532755368324025
2007/03/15/afternoon,0.06225392033449184,0.937746079665508,0.9674957882902508,0.03250421170974915
2007/03/16/morning,0.02782057882066935,0.9721794211793308,0.8850163206200194,0.11498367937998055
2007/03/16/afternoon,0.06504806211009684,0.9349519378899032,0.942924670465232,0.05707532953476813
2007/03/19/morning,0.20893582345439365,0.7910641765456063,0.9856625649303995,0.014337435069600613
2007/03/19/afternoon,0.1861882213186843,0.8138117786813158,0.9818483881442021,0.018151611855798055
2007/03/20/morning,0.07745968203782283,0.9225403179621773,0.9470241264466444,0.052975873553355646
2007/03/20/afternoon,0.06268588875592518,0.9373141112440748,0.9322051322329958,0.06779486776700416
2007/03/22/morning,0.03463781607123817,0.9653621839287618,0.9125735502286388,0.08742644977136127
2007/03/22/afternoon,0.027791038376872912,0.9722089616231271,0.9139299090934306,0.08607009090656925
2007/03/23/morning,0.00916207829958915,0.9908379217004109,0.8378850308957975,0.16211496910420253
2007/03/23/afternoon,0.08958862074402596,0.9104113792559739,0.9568814802678414,0.04311851973215863
2007/03/26/morning,0.006436818969298486,0.9935631810307014,0.8313302156141364,0.16866978438586355
2007/03/26/afternoon,0.1525463493733965,0.8474536506266035,0.9841155124576293,0.015884487542370707
2007/03/27/morning,0.15801310396850754,0.8419868960314923,0.9986472339013841,0.0013527660986158985
2007/03/27/afternoon,0.0073066335209444055,0.9926933664790555,0.870784502829056,0.12921549717094405
2007/03/28/morning,0.03127075055234729,0.9687292494476527,0.9643590066301652,0.03564099336983473
2007/03/28/afternoon,0.013283056310841701,0.9867169436891584,0.9438120089542066,0.05618799104579342
2007/03/29/morning,0.051761790617792514,0.9482382093822075,0.8954790799374712,0.10452092006252878
2007/03/29/afternoon,0.13265862556205166,0.8673413744379483,0.9525662644221795,0.04743373557782049
2007/03/30/morning,0.102832189503131,0.897167810496869,0.9852028246646568,0.014797175335343304
2007/03/30/afternoon,0.08413901350226016,0.9158609864977398,0.976757439562668,0.02324256043733186
2007/04/02/morning,0.03571769263717206,0.964282307362828,0.9513995081266496,0.04860049187335047
2007/04/02/afternoon,0.0017672849084151565,0.9982327150915846,0.7395174903347062,0.2604825096652936
2007/04/03/morning,0.07061431142998886,0.9293856885700112,0.9577550377976856,0.04224496220231444
2007/04/03/afternoon,0.14824471710411835,0.8517552828958818,0.9855582907061974,0.014441709293802507
2007/04/04/morning,0.15334857871693974,0.8466514212830603,0.9949542564149131,0.005045743585086804
2007/04/04/afternoon,0.1051932509350526,0.8948067490649474,0.9863162769718637,0.013683723028136363
2007/04/05/morning,0.021047700328633123,0.9789522996713669,0.9334720853775368,0.06652791462246332
2007/04/05/afternoon,0.06259327594802655,0.9374067240519735,0.9763614200651557,0.023638579934844195
2007/04/06/morning,0.003934095404600102,0.9960659045953999,0.9500262354588359,0.0499737645411642
2007/04/06/afternoon,0.06901800842785244,0.9309819915721477,0.9923702967453715,0.007629703254628417
2007/04/09/morning,0.10288357742047793,0.897116422579522,0.9952109567731667,0.004789043226833378
2007/04/09/afternoon,0.05275558781628509,0.9472444121837149,0.9802072795437954,0.019792720456204727
2007/04/10/morning,0.024586807704221725,0.9754131922957783,0.9732619854101496,0.026738014589850367
2007/04/10/afternoon,0.054217965426964554,0.9457820345730353,0.9915051194420009,0.008494880557999185
2007/04/11/morning,0.02165519648040304,0.9783448035195971,0.9732061022612503,0.026793897738749628
2007/04/11/afternoon,0.05346870834181283,0.9465312916581873,0.9895563890226451,0.010443610977354911
2007/04/12/morning,0.0009894459028749747,0.9990105540971251,0.753847095968946,0.24615290403105416
2007/04/12/afternoon,0.0659653194933223,0.9340346805066777,0.9634726564373233,0.03652734356267673
2007/04/13/morning,0.014216179649065186,0.9857838203509348,0.8142863950596312,0.1857136049403687
2007/04/13/afternoon,0.012994561580660147,0.9870054384193397,0.8299041296355216,0.17009587036447837
2007/04/16/morning,0.12837564634169762,0.8716243536583023,0.9995342374092089,0.0004657625907911189
2007/04/16/afternoon,0.006447391480833176,0.9935526085191668,0.9364343140364502,0.06356568596354983
2007/04/17/morning,0.003731238550683358,0.9962687614493165,0.8325733277219509,0.16742667227804908
2007/04/17/afternoon,0.011962070054174712,0.9880379299458253,0.9032098302085894,0.09679016979141064
2007/04/18/morning,0.07771519330909982,0.9222848066909002,0.9873785665861632,0.012621433413836813
2007/04/18/afternoon,0.013062962622827357,0.9869370373771728,0.88876690444322,0.11123309555677996
2007/04/19/morning,0.009487079461379055,0.990512920538621,0.8846820060652726,0.11531799393472753
2007/04/19/afternoon,0.03661854469597614,0.963381455304024,0.9520689787831187,0.04793102121688131
2007/04/20/morning,0.03198514950507203,0.968014850494928,0.9281967468873313,0.07180325311266866
2007/04/20/afternoon,0.01047785541160362,0.9895221445883965,0.8284380559764744,0.17156194402352565
2007/04/23/morning,0.15745074995578623,0.8425492500442137,0.9806834948803161,0.019316505119683747
2007/04/23/afternoon,0.020867384200014882,0.9791326157999852,0.8332563418190058,0.16674365818099424
2007/04/24/morning,0.026741433540509396,0.9732585664594906,0.940637828005051,0.05936217199494909
