,Infinity,Infinity
2007/09/26/afternoon,153.36173160902072,59.31671553865122
2007/09/27/morning,151.63698145864396,35.38781319430928
2007/09/27/afternoon,110.17340718105811,24.55169271344871
2007/09/28/morning,14.811414079613403,76.0034707790067
2007/09/28/afternoon,26.392047819294934,63.864587289689524
2007/10/01/morning,71.7746964185959,46.27543860919483
2007/10/01/afternoon,34.74003777125279,37.69721704625777
2007/10/02/morning,29.2868717550841,42.60246084727073
2007/10/02/afternoon,91.65142290315985,43.868469019301216
2007/10/03/morning,45.592110187746485,56.43316492528382
2007/10/03/afternoon,87.38317266065316,28.909104673844286
2007/10/04/morning,39.895170685552294,26.18501477774366
2007/10/04/afternoon,33.069305599072095,68.30994262149133
2007/10/05/morning,64.82874407908858,47.16345261799802
2007/10/05/afternoon,86.86157155513719,41.067063219423375
2007/10/09/morning,86.35347416390364,52.83113214729382
2007/10/09/afternoon,51.122845558259634,93.51684985561305
2007/10/10/morning,76.8462263187668,51.71518031453274
2007/10/10/afternoon,62.08801999714128,108.89805629542303
2007/10/11/morning,79.37033353662856,58.02909177178866
2007/10/11/afternoon,65.226913680488,17.810450221625818
2007/10/12/morning,41.27485019422916,91.38894047161936
2007/10/12/afternoon,29.378866964434025,63.077143627344746
2007/10/15/morning,66.37389738027268,228.1331949209162
2007/10/15/afternoon,78.10305787379824,71.9711787397446
2007/10/16/morning,13.48404926507485,59.61469934196108
2007/10/16/afternoon,Infinity,Infinity
2007/10/17/morning,12.942053453182956,36.781857855736995
2007/10/17/afternoon,15.89980697106297,20.840233219146732
2007/10/18/morning,46.75451625366841,17.22777640281176
2007/10/18/afternoon,36.46328382686731,25.726810277765946
2007/10/19/morning,19.095581567090836,39.80515948149162
2007/10/19/afternoon,28.631690524857905,27.286927094317473
2007/10/22/morning,37.01001116534237,26.861061908626073
2007/10/22/afternoon,56.47695821836999,25.440562551475796
2007/10/23/morning,62.78328162195483,49.0249418227997
2007/10/23/afternoon,46.23697532562268,107.020888069678
2007/10/24/morning,85.0784330782387,33.15142802781436
2007/10/24/afternoon,27.9482780859076,58.343217868654165
2007/10/25/morning,29.719150438475168,28.13349988691568
2007/10/25/afternoon,24.08399473405763,30.58312094249277
2007/10/26/morning,45.92799573727214,42.074983068249836
2007/10/26/afternoon,62.75651589602095,23.50056044907319
2007/10/29/morning,36.503776877301995,25.373514735034995
2007/10/29/afternoon,22.200283798741076,81.2930872283665
2007/10/30/morning,49.420153921339704,115.90525978806707
2007/10/30/afternoon,49.63491642883541,56.984728215607234
2007/10/31/morning,36.08297239639364,46.26203289032509
2007/10/31/afternoon,55.144951000070705,33.2264377857656
2007/11/01/morning,55.53963928003092,39.14826353154295
2007/11/01/afternoon,53.112871512791685,39.90572443891418
2007/11/02/morning,32.01465627167521,21.984286052881174
2007/11/02/afternoon,21.981035232204512,58.25576343261529
2007/11/05/morning,27.634440296025332,58.042567746316934
2007/11/05/afternoon,41.552737255973355,43.433191782472264
2007/11/06/morning,59.04789244384493,24.76396952551272
2007/11/06/afternoon,34.80424248333922,93.31380061861559
2007/11/07/morning,57.8858778459364,97.05412227916108
2007/11/07/afternoon,21.63957167150843,53.81764403440283
2007/11/08/morning,28.011739851626103,48.53509727868662
2007/11/08/afternoon,29.679002834080546,42.98861446993671
2007/11/09/morning,14.987148558734534,34.648828597191596
2007/11/09/afternoon,19.360106626044768,29.52852183731732
2007/11/12/morning,26.77772833536003,25.416804874633137
2007/11/12/afternoon,30.73138790366992,20.779692914472804
2007/11/13/morning,21.39712309837806,21.651072752734017
2007/11/13/afternoon,15.028682293242309,21.218685547996238
2007/11/14/morning,31.733218912858106,20.662070558338016
2007/11/14/afternoon,98.94011068234215,31.428647084198698
2007/11/15/morning,38.89898616133528,57.931446973024244
2007/11/15/afternoon,18.334308380262883,71.10768600050537
2007/11/16/morning,19.006337812984114,27.79347868914514
2007/11/16/afternoon,58.03297821761406,24.460227093662272
2007/11/19/morning,17.923774678698933,26.228822394976756
2007/11/19/afternoon,17.478633596530898,42.934345953116534
2007/11/20/morning,23.11198536302396,28.18504740487985
2007/11/20/afternoon,916.2135718124439,5706.611773874799
2007/11/21/morning,13.850610295898719,27.731332593275447
2007/11/21/afternoon,13.15267089582041,21.04046376246411
2007/11/22/morning,14.841673440240768,10.920802649713776
2007/11/22/afternoon,21.440696091893642,19.3766023788878
2007/11/26/morning,55.190333417763675,22.344330515089165
2007/11/26/afternoon,38.19186290987998,27.673970840279907
2007/11/27/morning,29.164962166779937,27.517572397509795
2007/11/27/afternoon,17.639186112956857,19.31411333745358
2007/11/28/morning,28.903762679970427,40.966716400849236
2007/11/28/afternoon,40.898439627591294,31.312609365201787
2007/11/29/morning,32.732962071872784,26.350821547029792
2007/11/29/afternoon,50.78786094213578,40.40829228384273
2007/11/30/morning,81.46397402078378,40.84734794853147
2007/11/30/afternoon,37.75585430642357,80.5857011778075
2007/12/03/morning,Infinity,Infinity
2007/12/03/afternoon,72.98057065444652,55.60440937092437
2007/12/04/morning,Infinity,Infinity
2007/12/04/afternoon,Infinity,Infinity
2007/12/05/morning,1079.9999999999818,61.436124066350374
2007/12/05/afternoon,Infinity,Infinity
2007/12/06/morning,45.759934083870334,52.623617515260264
2007/12/06/afternoon,Infinity,Infinity
2007/12/07/morning,45.4353851059503,50.620019964656365
2007/12/07/afternoon,Infinity,Infinity
2007/12/10/morning,Infinity,Infinity
2007/12/10/afternoon,Infinity,Infinity
2007/12/11/morning,84.3418724902757,67.28788188726807
2007/12/11/afternoon,73.88193493554013,50.99862436367422
2007/12/12/morning,31.634949446671826,63.23366268792613
2007/12/12/afternoon,Infinity,Infinity
2007/12/13/morning,32.834447721259444,73.46424442648382
2007/12/13/afternoon,Infinity,Infinity
2007/12/14/morning,31.895560648567752,14.90476446643624
2007/12/14/afternoon,20.36219656695766,22.288273931437615
2007/12/17/morning,48.42188402315324,26.422472233343647
2007/12/17/afternoon,33114.07175649929,4564.8045042044605
2007/12/18/morning,28.81271378708974,22.83659136479382
2007/12/18/afternoon,18.94637757382954,40.96182130085289
2007/12/19/morning,59.63320322996801,51.23359573613865
2007/12/19/afternoon,21.772219158587195,85.90683030934642
2007/12/20/morning,64.6878856603879,77.93984143842397
2007/12/20/afternoon,36.71164153530864,83.5627278498952
2007/12/21/morning,41.18155312662796,8.751074625151812
2007/12/21/afternoon,44.19730154719319,15.709093256074418
2007/12/25/morning,20.157594111701883,44.140752515781784
2007/12/25/afternoon,Infinity,Infinity
2007/12/26/morning,35.81255668908073,92.520689341125
2007/12/26/afternoon,Infinity,Infinity
2007/12/27/morning,Infinity,Infinity
2007/12/27/afternoon,92.1851881913189,87.90494223214709
2007/12/28/morning,Infinity,Infinity
