,p_UU,p_UD,p_DU,p_DD
2007/01/26/morning,1.0658141036401503e-14,0.9999999999999895,0.9999761231363543,0.000023876863645799773
2007/01/26/afternoon,5.735817820706757e-9,0.9999999942641822,0.9999999985464215,1.4535785908265098e-9
2007/01/29/morning,0.08529106291303767,0.9147089370869622,1.,0.
2007/01/29/afternoon,3.1385517118565076e-6,0.9999968614482881,0.999999999999853,1.4699352846037073e-13
2007/01/30/morning,2.174850170399978e-6,0.9999978251498296,1.,0.
2007/01/30/afternoon,0.,0.9999999999999999,0.9999998386278592,1.6137214076117345e-7
2007/01/31/morning,0.,1.,0.2371900401169385,0.7628099598830616
2007/01/31/afternoon,9.96187838886442e-8,0.9999999003812161,0.9999962972603931,3.702739606925576e-6
2007/02/01/morning,0.05448844738862557,0.9455115526113744,1.,0.
2007/02/01/afternoon,0.061748155890254175,0.9382518441097459,1.,0.
2007/02/02/morning,0.0012670532087126762,0.9987329467912873,1.,0.
2007/02/02/afternoon,0.,1.,0.9999936600249745,6.339975025415612e-6
2007/02/05/morning,0.,1.,0.657407803698443,0.342592196301557
2007/02/05/afternoon,0.,1.,0.9963807721704672,0.003619227829532834
2007/02/06/morning,3.1080824580698163e-9,0.9999999968919175,0.9999999999964011,3.5988989566249074e-12
2007/02/06/afternoon,0.00004306091540762225,0.9999569390845925,0.9999999999985006,1.4992451724538114e-12
2007/02/07/morning,0.,1.,0.7209986972057354,0.2790013027942646
2007/02/07/afternoon,0.005716965927056394,0.9942830340729436,1.,0.
2007/02/08/morning,1.7388313011679202e-12,0.9999999999982612,0.99999882743745,1.1725625499448e-6
2007/02/08/afternoon,0.,0.9999999999999999,0.9994255100176274,0.0005744899823727501
2007/02/09/morning,0.4627290787140155,0.5372709212859845,1.,0.
2007/02/09/afternoon,0.8124588900461773,0.18754110995382284,1.,0.
2007/02/13/morning,0.9854697036665637,0.014530296333436324,1.,0.
2007/02/13/afternoon,0.004607069005996056,0.995392930994004,0.9999999999999996,4.440892098500626e-16
2007/02/14/morning,0.3854227893128428,0.6145772106871572,1.,0.
2007/02/14/afternoon,0.3184883720483236,0.6815116279516763,1.,0.
2007/02/15/morning,0.,1.,0.9902764446413481,0.00972355535865188
2007/02/15/afternoon,4.64913814113288e-8,0.9999999535086187,0.9999999999998429,1.5720758028692217e-13
2007/02/16/morning,8.761675385215995e-9,0.9999999912383246,0.9999999999999948,5.329070518200751e-15
2007/02/16/afternoon,1.5864696223388819e-9,0.9999999984135303,0.9999999999986224,1.3775647289548942e-12
2007/02/19/morning,0.42607601624814473,0.5739239837518553,1.,0.
2007/02/19/afternoon,5.859313034761726e-12,0.9999999999941408,0.99999999769727,2.3027300066758016e-9
2007/02/20/morning,0.,1.,0.21412455067760894,0.7858754493223912
2007/02/20/afternoon,0.9618275926808844,0.03817240731911576,1.,0.
2007/02/21/morning,0.03498277001623462,0.9650172299837655,1.,0.
2007/02/21/afternoon,1.021405182655144e-14,0.9999999999999899,0.9943325041075104,0.005667495892489605
2007/02/22/morning,0.4197666913031619,0.5802333086968381,1.,0.
2007/02/22/afternoon,9.729594907526007e-11,0.9999999999027039,0.9999999999268514,7.314859828966291e-11
2007/02/23/morning,0.00011499543409021484,0.9998850045659097,0.9999999999999067,9.325873406851315e-14
2007/02/23/afternoon,0.5033209894857786,0.49667901051422136,1.,0.
2007/02/26/morning,0.0009576376343372051,0.9990423623656628,1.,0.
2007/02/26/afternoon,0.,1.,0.8829836464847577,0.11701635351524242
2007/02/27/morning,1.007061101176987e-10,0.999999999899294,0.9999998559788897,1.440211101488842e-7
2007/02/27/afternoon,0.,1.,0.2716754413544811,0.728324558645519
2007/02/28/morning,0.000442284862886444,0.9995577151371136,0.9999999996422987,3.5770142403634964e-10
2007/02/28/afternoon,0.0017825501141510713,0.9982174498858488,0.9999999999867301,1.3269829679529721e-11
2007/03/01/morning,0.00011807831809917957,0.9998819216819008,0.43192375013107404,0.568076249868926
2007/03/01/afternoon,0.0705088512287313,0.9294911487712686,0.9385876899011751,0.06141231009882486
2007/03/02/morning,0.00037186704550751237,0.9996281329544924,0.6772194190132741,0.3227805809867259
2007/03/02/afternoon,0.0034278963335596657,0.9965721036664406,0.8169392739697184,0.18306072603028167
2007/03/05/morning,0.47323311983875516,0.5267668801612447,0.9980833993633071,0.0019166006366928556
2007/03/05/afternoon,3.912065398514741e-6,0.9999960879346015,0.5329928384424851,0.46700716155751487
2007/03/06/morning,0.24179490010083793,0.7582050998991621,0.9996990239395729,0.0003009760604271161
2007/03/06/afternoon,0.0012784485452526084,0.9987215514547474,0.9348289475985971,0.06517105240140286
2007/03/07/morning,0.,1.,0.07756526278171673,0.9224347372182832
2007/03/07/afternoon,0.0008132138215477536,0.9991867861784522,0.8745280779723708,0.12547192202762925
2007/03/08/morning,0.24525633638970845,0.7547436636102915,0.9999999418615295,5.813847048230514e-8
2007/03/08/afternoon,0.8945532974316235,0.10544670256837657,1.,0.
2007/03/09/morning,1.4218388022513295e-7,0.9999998578161199,0.9997464617174479,0.00025353828255214594
2007/03/09/afternoon,0.005659408808119659,0.9943405911918803,0.9999999989692459,1.0307541487009075e-9
2007/03/12/morning,2.327027459614328e-13,0.9999999999997674,0.9923151920611442,0.007684807938855842
2007/03/12/afternoon,0.004473686879514105,0.995526313120486,0.9999999993103242,6.896758719676654e-10
2007/03/13/morning,1.3635004236789428e-10,0.9999999998636501,0.9998407915078462,0.00015920849215378396
2007/03/13/afternoon,2.0023982472139323e-12,0.9999999999979977,0.9990195312136397,0.0009804687863601558
2007/03/14/morning,1.687538997430238e-14,0.9999999999999832,0.9980853302026551,0.0019146697973448923
2007/03/14/afternoon,1.0171496089839138e-8,0.999999989828504,0.9999896567671804,0.000010343232819565173
2007/03/15/morning,0.12315247591434875,0.8768475240856513,1.,0.
2007/03/15/afternoon,2.6324614754713593e-7,0.9999997367538523,0.999998996644482,1.003355518003346e-6
2007/03/16/morning,3.930189507173054e-14,0.9999999999999607,0.9946207106767084,0.0053792893232915695
2007/03/16/afternoon,1.994580993036621e-6,0.999998005419007,0.999999976082849,2.3917150926422437e-8
2007/03/19/morning,0.5735014175370252,0.4264985824629747,1.,0.
2007/03/19/afternoon,0.3179838215723967,0.6820161784276032,1.,0.
2007/03/20/morning,0.00004686135058218355,0.9999531386494179,0.9999999923780807,7.621919317912784e-9
2007/03/20/afternoon,1.2727265423784218e-6,0.9999987272734575,0.9999985392398063,1.4607601936944548e-6
2007/03/22/morning,6.501865712493782e-11,0.9999999999349813,0.9982013314513611,0.0017986685486388598
2007/03/22/afternoon,1.141309269314661e-13,0.9999999999998858,0.9990932236119772,0.0009067763880228341
2007/03/23/morning,0.,1.,0.8638053384262272,0.1361946615737728
2007/03/23/afternoon,0.0009012387556173174,0.9990987612443828,0.9999999981457842,1.854215891938793e-9
2007/03/26/morning,0.,1.,0.8935934124604177,0.10640658753958232
2007/03/26/afternoon,0.21655317897944704,0.7834468210205529,1.,0.
2007/03/27/morning,0.8995689833062377,0.10043101669376225,1.,0.
2007/03/27/afternoon,0.,1.,0.9769412991241987,0.023058700875801197
2007/03/28/morning,1.8494037297145383e-6,0.9999981505962703,0.999981725537432,0.00001827446256807974
2007/03/28/afternoon,8.659739592076221e-15,0.9999999999999913,0.9948171142129358,0.005182885787064162
2007/03/29/morning,3.704374584856396e-10,0.9999999996295627,0.9998472417528007,0.00015275824719918063
2007/03/29/afternoon,0.014755108466604216,0.9852448915333957,0.9999999999708296,2.917044383821121e-11
2007/03/30/morning,0.0003946844351085943,0.9996053155648913,0.9999999999996106,3.894662370385049e-13
2007/03/30/afternoon,0.00006081272309921282,0.9999391872769008,0.9999999975239545,2.4760455907824053e-9
2007/04/02/morning,3.0820041851953306e-6,0.9999969179958147,0.9999998864207541,1.135792460082996e-7
2007/04/02/afternoon,0.,1.,0.08489953594986545,0.9151004640501346
2007/04/03/morning,0.000034125201645363035,0.9999658747983546,0.9999999996061605,3.9383962757710833e-10
2007/04/03/afternoon,0.12083975140757586,0.8791602485924243,1.,0.
2007/04/04/morning,0.08695792951039905,0.913042070489601,1.,0.
2007/04/04/afternoon,0.0031409124858601256,0.9968590875141399,0.999999999999616,3.8413716652030416e-13
2007/04/05/morning,1.4468470865836025e-10,0.9999999998553152,0.9999976803646854,2.3196353144960824e-6
2007/04/05/afternoon,0.015177841516058388,0.9848221584839416,0.9999999999999992,8.881784197001252e-16
2007/04/06/morning,0.,1.,0.9991846594442977,0.0008153405557023152
2007/04/06/afternoon,0.20214668808506797,0.797853311914932,1.,0.
2007/04/09/morning,0.03132772360543745,0.9686722763945627,1.,0.
2007/04/09/afternoon,0.00003647481646540385,0.9999635251835347,0.9999999995351851,4.6481485327376504e-10
2007/04/10/morning,1.3738720694433937e-7,0.9999998626127932,0.9999994458762664,5.54123733564893e-7
2007/04/10/afternoon,0.011281559320972523,0.9887184406790274,1.,0.
2007/04/11/morning,1.9984014443252818e-14,0.9999999999999801,0.9999938808178185,6.119182181407723e-6
2007/04/11/afternoon,9.463455724612047e-6,0.9999905365442754,0.9999999999999709,2.90878432451791e-14
2007/04/12/morning,0.,1.,0.11788392535410573,0.8821160746458944
2007/04/12/afternoon,0.0000872642214844177,0.9999127357785155,0.9999999995815324,4.1846748288776325e-10
2007/04/13/morning,0.,1.,0.3967193439927728,0.6032806560072272
2007/04/13/afternoon,0.,1.,0.6899860903153743,0.3100139096846257
2007/04/16/morning,0.7540774687454724,0.2459225312545275,1.,0.
2007/04/16/afternoon,0.,1.,0.9181505026097239,0.08184949739027614
2007/04/17/morning,0.,1.,0.6355873284252476,0.36441267157475243
2007/04/17/afternoon,9.192646643896296e-14,0.999999999999908,0.9946487842330117,0.005351215766988382
2007/04/18/morning,0.13080902878409306,0.8691909712159069,1.,0.
2007/04/18/afternoon,3.019806626980426e-14,0.9999999999999697,0.9882281547795952,0.011771845220404753
2007/04/19/morning,0.,1.,0.9933158969392506,0.006684103060749402
2007/04/19/afternoon,0.000022226536474656555,0.9999777734635253,0.999999989515063,1.0484936918686572e-8
2007/04/20/morning,1.8637535958987428e-11,0.9999999999813626,0.999992136652945,7.863347055048209e-6
2007/04/20/afternoon,0.,1.,0.6730865334445454,0.3269134665554545
2007/04/23/morning,0.05786169693996723,0.9421383030600328,1.,0.
2007/04/23/afternoon,0.,1.,0.830470944505614,0.16952905549438602
2007/04/24/morning,8.881784197001252e-16,0.9999999999999992,0.9988852034040877,0.001114796595912182
2007/04/24/afternoon,0.10186102192280888,0.8981389780771911,1.,0.
2007/04/25/morning,0.,1.,0.8906218905499717,0.10937810945002835
2007/04/25/afternoon,5.746314846177825e-7,0.9999994253685154,0.9999849949665893,0.000015005033410675495
2007/04/26/morning,4.831690603168681e-13,0.9999999999995167,0.9999917793390481,8.220660951963055e-6
2007/04/26/afternoon,0.00042195025023694654,0.999578049749763,0.9999999999987148,1.2851941733060812e-12
2007/04/27/morning,8.576432897200448e-10,0.9999999991423567,0.9999911356670748,8.864332925240248e-6
2007/04/27/afternoon,1.060105621064622e-7,0.9999998939894379,0.9999950927473544,4.907252645569571e-6
2007/05/01/morning,0.,1.,0.7900951064087208,0.20990489359127906
2007/05/01/afternoon,2.141459673588031e-6,0.9999978585403265,0.9999994581707097,5.418292903236477e-7
2007/05/02/morning,4.440892098500626e-16,0.9999999999999996,0.9964385826937813,0.0035614173062188392
2007/05/02/afternoon,0.49623474777297094,0.5037652522270291,1.,0.
2007/05/07/morning,0.1833748000859332,0.8166251999140668,1.,0.
2007/05/07/afternoon,1.1290279822162574e-8,0.9999999887097202,0.9999999731198653,2.6880134562645708e-8
2007/05/08/morning,2.286534837026011e-6,0.9999977134651629,0.999999998479023,1.520977122027034e-9
2007/05/08/afternoon,8.628928318543672e-7,0.9999991371071683,0.9999994005045274,5.994954725974111e-7
2007/05/09/morning,0.00010372775668732181,0.9998962722433127,1.,0.
2007/05/09/afternoon,0.6946564532250623,0.30534354677493775,1.,0.
2007/05/10/morning,3.552713678800501e-15,0.9999999999999964,0.9989323931528534,0.0010676068471466849
2007/05/10/afternoon,1.2664522390792854e-6,0.999998733547761,0.9999992809692337,7.190307662607864e-7
2007/05/11/morning,0.,1.,0.9811674272502802,0.018832572749719834
2007/05/11/afternoon,0.052450858821363244,0.9475491411786369,1.,0.
2007/05/14/morning,0.015479445060254893,0.9845205549397452,1.,0.
2007/05/14/afternoon,0.,1.,0.22055261271430898,0.7794473872856911
2007/05/15/morning,0.,0.9999999999999999,0.9999994217757968,5.782242031848739e-7
2007/05/15/afternoon,1.5005774400833616e-12,0.9999999999984993,0.9999948590447186,5.14095528147962e-6
2007/05/16/morning,0.,1.,0.9966701173157341,0.003329882684266039
2007/05/16/afternoon,0.8126285817321179,0.1873714182678822,1.,0.
2007/05/17/morning,0.000027094894663681757,0.9999729051053363,0.999999999999906,9.414691248821327e-14
2007/05/17/afternoon,0.,1.,0.45898039736258023,0.5410196026374199
2007/05/18/morning,0.,1.,0.47082170289654374,0.5291782971034564
2007/05/18/afternoon,0.,1.,0.9996510701615474,0.000348929838452694
2007/05/21/morning,0.,1.,0.9999834689679086,0.000016531032091426923
2007/05/21/afternoon,0.003599345490661987,0.996400654509338,1.,0.
2007/05/22/morning,0.22278863412941807,0.7772113658705819,1.,0.
2007/05/22/afternoon,6.095554838658757e-7,0.9999993904445162,0.9999999999822108,1.7789325568173808e-11
2007/05/23/morning,2.1631768332142087e-7,0.9999997836823168,0.9999999999999998,2.220446049250313e-16
2007/05/23/afternoon,0.,1.,0.9962282447261593,0.003771755273840771
2007/05/24/morning,4.2010839251815923e-13,0.9999999999995799,0.9999845903320824,0.000015409667917687386
2007/05/24/afternoon,1.176477626430028e-8,0.9999999882352237,0.9999999889316348,1.106836533537603e-8
2007/05/25/morning,0.,1.,0.7950399471416607,0.2049600528583393
2007/05/25/afternoon,0.0013307048094692853,0.9986692951905308,0.9999999999999999,0.
2007/05/28/morning,0.02196534565144992,0.9780346543485502,1.,0.
2007/05/28/afternoon,1.1435297153639112e-13,0.9999999999998856,0.9999253435144634,0.00007465648553672821
2007/05/29/morning,0.9685031260501682,0.031496873949831916,1.,0.
2007/05/29/afternoon,0.037661029954628056,0.9623389700453718,1.,0.
2007/05/30/morning,7.849276784099857e-13,0.9999999999992151,0.9999975580458427,2.4419541573283965e-6
2007/05/30/afternoon,2.1524134186101662e-7,0.9999997847586581,0.9999999999999087,9.126033262418787e-14
2007/05/31/morning,0.007294358315860672,0.9927056416841393,1.,0.
2007/05/31/afternoon,9.434014429654525e-6,0.9999905659855705,0.9999999999996623,3.377298440909726e-13
2007/06/01/morning,0.08743591583346211,0.9125640841665379,0.9999899648439042,0.000010035156095877795
2007/06/01/afternoon,5.661427397773977e-6,0.9999943385726022,0.8993692301642753,0.10063076983572472
2007/06/04/morning,0.,1.,0.10286346400501081,0.8971365359949892
2007/06/04/afternoon,0.005182826166516108,0.994817173833484,0.9998150899382446,0.00018491006175525015
2007/06/05/morning,0.3254965119796236,0.6745034880203764,0.999999999999996,3.9968028886505635e-15
2007/06/05/afternoon,0.30075538506381116,0.6992446149361888,0.9999999999998737,1.2634338020234281e-13
2007/06/06/morning,0.15614132892814547,0.8438586710718545,0.9999999999122056,8.779443838591305e-11
2007/06/06/afternoon,6.799162530768399e-7,0.9999993200837469,0.9941941142682872,0.005805885731712923
2007/06/07/morning,0.000011612113560488524,0.9999883878864394,0.9999999885055261,1.1494473817208473e-8
2007/06/07/afternoon,0.9839491444755725,0.016050855524427587,1.,0.
2007/06/08/morning,0.,1.,0.986858528500269,0.013141471499730883
2007/06/08/afternoon,1.0112798938255452e-6,0.9999989887201062,0.9999999999999933,6.661338147750939e-15
2007/06/11/morning,0.,1.,0.9485364130817531,0.05146358691824693
2007/06/11/afternoon,0.,1.,0.5896303230969795,0.4103696769030205
2007/06/12/morning,0.,1.,0.4837698232870011,0.5162301767129989
2007/06/12/afternoon,1.6233159458867163e-6,0.9999983766840541,0.9999999999999993,6.661338147750939e-16
2007/06/13/morning,6.493916515637466e-12,0.9999999999935061,0.9999999999980087,1.9912960169676808e-12
2007/06/13/afternoon,0.03666350820705366,0.9633364917929464,1.,0.
2007/06/14/morning,8.807347935402277e-7,0.9999991192652065,0.9999999999999999,0.
2007/06/14/afternoon,4.113562823704342e-10,0.9999999995886436,0.9999983770246036,1.6229753962981874e-6
2007/06/15/morning,0.00013883892268529152,0.9998611610773147,0.9999999945478657,5.4521342995883515e-9
2007/06/15/afternoon,0.0031539128492916735,0.9968460871507083,1.,0.
2007/06/18/morning,3.509814661128985e-11,0.9999999999649017,0.9999999999313844,6.86155576801184e-11
2007/06/18/afternoon,0.02462737106537949,0.9753726289346205,1.,0.
2007/06/19/morning,0.,1.,0.9999999999999767,2.3314683517128287e-14
2007/06/19/afternoon,0.0012067967843965022,0.9987932032156036,1.,0.
2007/06/20/morning,0.9957108964266059,0.004289103573394061,1.,0.
2007/06/20/afternoon,0.,1.,0.9996601485481384,0.0003398514518615503
2007/06/21/morning,0.9989566186152561,0.001043381384744036,1.,0.
2007/06/21/afternoon,0.,1.,0.9999898269328921,0.00001017306710782151
2007/06/22/morning,0.,1.,0.8170007842643408,0.18299921573565925
2007/06/22/afternoon,0.19359810372793218,0.8064018962720679,1.,0.
2007/06/25/morning,1.5192513913575567e-11,0.9999999999848075,0.9999999999997912,2.0872192862952943e-13
2007/06/25/afternoon,0.,1.,0.9999957056354711,4.294364528867334e-6
2007/06/26/morning,0.,1.,0.9482554500199785,0.05174454998002154
2007/06/26/afternoon,2.5138313652917077e-9,0.9999999974861685,0.9999999999999997,4.440892098500626e-16
2007/06/27/morning,0.,1.,0.9999960238986592,3.976101340841254e-6
2007/06/27/afternoon,0.,1.,0.017732333279154543,0.9822676667208454
2007/06/28/morning,0.04939943385147316,0.9506005661485268,1.,0.
2007/06/28/afternoon,0.00031479963464553506,0.9996852003653544,1.,0.
2007/06/29/morning,0.6927444597509953,0.30725554024900464,1.,0.
2007/06/29/afternoon,0.005771601110776459,0.9942283988892234,1.,0.
2007/07/02/morning,0.,1.,0.9999767046883506,0.000023295311649462747
2007/07/02/afternoon,0.8885098226430517,0.11149017735694836,1.,0.
2007/07/03/morning,0.,1.,0.9829548352173814,0.017045164782618638
2007/07/03/afternoon,1.4166445794216997e-13,0.9999999999998584,0.9999999957188411,4.281158982877287e-9
2007/07/04/morning,7.470275500409684e-7,0.9999992529724501,1.,0.
2007/07/04/afternoon,0.,1.,0.9345459312224955,0.06545406877750448
2007/07/05/morning,0.5930335802851225,0.40696641971487746,1.,0.
2007/07/05/afternoon,0.,1.,0.5125191207078605,0.48748087929213946
2007/07/06/morning,0.,1.,0.6217988544817868,0.37820114551821327
2007/07/06/afternoon,0.4129491972954966,0.5870508027045032,1.,0.
2007/07/09/morning,0.3325040274482527,0.6674959725517473,1.,0.
2007/07/09/afternoon,9.261635902646503e-11,0.9999999999073836,1.,0.
2007/07/10/morning,0.,1.,0.999999992476007,7.523992984204142e-9
2007/07/10/afternoon,0. + 2.4578981994173622*^70*NIntegrate[(2.718281828459045^(-2.99635416666667*t - 3.34395833333333*x)*BesselI[33., 2.996330220731134*t]*BesselI[1446., 3.3257662611732526*x])/(t*x), {t, 0., Infinity}, {x, 0., t}],1. - 2.4578981994173622*^70*NIntegrate[(E^(-2.99635416666667*t - 3.34395833333333*x)*BesselI[33, 2.996330220731134*t]*BesselI[1446, 3.3257662611732526*x])/(t*x), {t, 0, Infinity}, {x, 0, t}],1.,0.
2007/07/11/morning,0.,1.,0.9633509015625594,0.036649098437440575
2007/07/11/afternoon,2.6237873882450913e-6,0.9999973762126118,1.,0.
2007/07/12/morning,0.0741491925521447,0.9258508074478553,1.,0.
2007/07/12/afternoon,0.,1.,0.005527961550152833,0.9944720384498472
2007/07/13/morning,0.9076205638856019,0.09237943611439824,1.,0.
2007/07/13/afternoon,2.4868995751603507e-14,0.9999999999999751,1.,0.
2007/07/17/morning,0.,1.,0.857014698132644,0.14298530186735592
2007/07/17/afternoon,1.1704193170203325e-11,0.9999999999882958,1.,0.
2007/07/18/morning,0.,1.,0.1465175238906573,0.8534824761093427
2007/07/18/afternoon,3.7975953270930063e-7,0.9999996202404674,1.,0.
2007/07/19/morning,0.,1.,0.9313589729486507,0.06864102705134933
2007/07/19/afternoon,0.049464333097046786,0.9505356669029531,1.,0.
2007/07/20/morning,0.24720762470189728,0.7527923752981027,1.,0.
2007/07/20/afternoon,0.,1.,0.9195819338645357,0.08041806613546432
2007/07/23/morning,0.,1.,0.9960876376600034,0.003912362339996589
2007/07/23/afternoon,4.325677638306047e-8,0.9999999567432235,0.9999999999999976,2.4424906541753444e-15
2007/07/24/morning,0.,1.,0.9663744156011728,0.033625584398827346
2007/07/24/afternoon,0.4503940995683544,0.5496059004316456,1.,0.
2007/07/25/morning,6.463762858288646e-11,0.9999999999353623,1.,0.
2007/07/25/afternoon,0.010118760926631332,0.9898812390733688,1.,0.
2007/07/26/morning,2.220446049250313e-15,0.9999999999999979,1.,0.
2007/07/26/afternoon,0.,1.,0.9975000135689129,0.0024999864310870645
2007/07/27/morning,0.00003178916646406904,0.9999682108335359,1.,0.
2007/07/27/afternoon,0.,1.,0.9999999989494193,1.0505807335192685e-9
2007/07/30/morning,3.024076433710832e-8,0.9999999697592357,1.,0.
2007/07/30/afternoon,0.5599604091273704,0.44003959087262945,1.,0.
2007/07/31/morning,0.,1.,0.999503660922749,0.0004963390772509957
2007/07/31/afternoon,1.7677637131896518e-11,0.9999999999823224,0.9999999999971839,2.815969679659247e-12
2007/08/01/morning,0.,1.,0.9999991899772134,8.100227866236764e-7
2007/08/01/afternoon,0.,1.,0.8721331253537294,0.12786687464627056
2007/08/02/morning,4.300081846153603e-8,0.9999999569991816,0.9999999964187639,3.581236196481541e-9
2007/08/02/afternoon,0.00008117246016592361,0.9999188275398342,0.9999999999996487,3.5127456499139953e-13
2007/08/03/morning,5.892464294277033e-10,0.9999999994107535,0.9999994806294314,5.193705685524463e-7
2007/08/03/afternoon,2.8748114999643803e-12,0.9999999999971252,0.9999979804594474,2.019540552566923e-6
2007/08/06/morning,0.06629727747968106,0.933702722520319,1.,0.
2007/08/06/afternoon,6.540235775176484e-8,0.9999999345976424,0.9999999999994098,5.901945598907332e-13
2007/08/07/morning,0.,1.,0.6730812421615409,0.32691875783845914
2007/08/07/afternoon,7.410072555558145e-12,0.9999999999925899,0.9999998353878939,1.6461210616824928e-7
2007/08/08/morning,7.978506744166225e-12,0.9999999999920214,0.9999999999999999,0.
2007/08/08/afternoon,2.399570386835137e-8,0.9999999760042961,1.,0.
2007/08/09/morning,9.8267616266412e-11,0.9999999999017325,0.9999999999999923,7.549516567451064e-15
2007/08/09/afternoon,0.,1.,0.9999994282989759,5.717010240768872e-7
2007/08/10/morning,2.3792079417717105e-12,0.9999999999976208,0.9999999608130863,3.918691371396221e-8
2007/08/10/afternoon,1.669562332828889e-8,0.9999999833043767,0.9999999999999905,9.547918011776346e-15
2007/08/13/morning,1.526368236248743e-7,0.9999998473631764,0.9999999999937348,6.265210572564683e-12
2007/08/13/afternoon,1.3100631690576847e-14,0.9999999999999869,0.9999988349241854,1.16507581449099e-6
2007/08/14/morning,0.,1.,0.9999999999982451,1.7550405573274475e-12
2007/08/14/afternoon,3.9306520482895735e-8,0.9999999606934795,1.,0.
2007/08/15/morning,0.,1.,0.9885464015359801,0.011453598464020054
2007/08/15/afternoon,0.,1.,0.8604660873615897,0.1395339126384103
2007/08/16/morning,0.,1.,0.9744591874266356,0.02554081257336449
2007/08/16/afternoon,4.380408607396191e-6,0.9999956195913925,0.9999999983841017,1.615898304052621e-9
2007/08/17/morning,3.891236222131056e-10,0.9999999996108764,0.9885734657265275,0.01142653427347251
2007/08/17/afternoon,1.2600835930243193e-9,0.9999999987399165,0.9920307649264534,0.007969235073546521
2007/08/20/morning,0.0012051424448786818,0.9987948575551213,0.99999999999746,2.539968235737433e-12
2007/08/20/afternoon,3.2329916521689483e-10,0.9999999996767007,0.9999430379248916,0.0000569620751083022
2007/08/21/morning,0.2075900416614509,0.7924099583385491,1.,0.
2007/08/21/afternoon,1.1102230246251565e-14,0.9999999999999888,0.998183118808014,0.001816881191985864
2007/08/22/morning,1.746498897947646e-6,0.999998253501102,0.999999999943292,5.6707971651803746e-11
2007/08/22/afternoon,2.555968106054962e-7,0.9999997444031894,0.999999999975971,2.4029001011172113e-11
2007/08/23/morning,9.346532598986101e-7,0.9999990653467401,1.,0.
2007/08/23/afternoon,0.00008071244331020466,0.9999192875566899,1.,0.
2007/08/24/morning,0.,1.,0.99999463349613,5.36650386995241e-6
2007/08/24/afternoon,8.548961538679123e-11,0.9999999999145104,0.9999999984212746,1.5787253726529116e-9
2007/08/27/morning,0.,1.,0.9988116012284808,0.0011883987715193278
2007/08/27/afternoon,0.,1.,0.9915120632868538,0.008487936713146293
2007/08/28/morning,0.6261350721632541,0.37386492783674574,1.,0.
2007/08/28/afternoon,5.12325737389574e-11,0.9999999999487674,0.9999999953693677,4.630632322033534e-9
2007/08/29/morning,3.167555249206089e-7,0.9999996832444752,0.9999999917077088,8.292291298062082e-9
2007/08/29/afternoon,0.107642465863109,0.892357534136891,1.,0.
2007/08/30/morning,4.831979261155084e-11,0.9999999999516802,0.9999719954506892,0.00002800454931084495
