"","Averege.Pieces.of.One.Market.Buy.Order","Averege.Pieces.of.One.Market.sell.Order","Averege.Pieces.of.One.limit.Buy.Order","Averege.Pieces.of.One.limit.sell.Order","r^U_B","r^U_A","r^D_B","r^D_A","lambda_B","lambda_A","mu_A","mu_B"
"2007/01/12/afternoon",14.9469320066335,13.2409799554566,9.23582313265051,8.7035799522673,67.5616438356164,421.191780821918,393.345679012346,48.6296296296296,0.128333333333333,0.1265625,0.150625,0.161770833333333
"2007/01/15/morning",10.1045531197302,10.8070175438596,6.48088912984549,7.00548947849954,25.4642857142857,438.214285714286,424.218181818182,31.6727272727273,0.110555555555556,0.10625,0.148194444444444,0.118611111111111
"2007/01/15/afternoon",13.1417910447761,11.9508041627247,6.43673174258858,6.83459732755507,25.4642857142857,438.214285714286,424.218181818182,31.6727272727273,0.0617708333333333,0.065625,0.0754166666666667,0.0736458333333333
"2007/01/16/morning",10.1762057877814,10.6597222222222,8.31357927786499,7.32354270221419,37.0697674418605,378.953488372093,412.454545454545,31.3636363636364,0.0980555555555556,0.075,0.10125,0.100833333333333
"2007/01/16/afternoon",9.68417104276069,10.3609271523179,7.55506445672192,6.9130612244898,37.0697674418605,378.953488372093,412.454545454545,31.3636363636364,0.0711458333333333,0.05875,0.0682291666666667,0.085
"2007/01/17/morning",10.4198841698842,10.9081427998396,7.96336144227973,7.93571217929814,56.3404255319149,455.074468085106,402.344827586207,52.8850574712644,0.127196652719665,0.12510460251046,0.141980474198047,0.173640167364017
"2007/01/17/afternoon",11.9228650137741,12.3860149839458,10.1478363031134,9.43822987092809,56.3404255319149,455.074468085106,402.344827586207,52.8850574712644,0.179895833333333,0.159895833333333,0.2175,0.18
"2007/01/18/morning",10.6723404255319,10.9793621013133,10.0707773512476,9.34028484231943,42.4174757281553,436.563106796117,379.433962264151,47.3867924528302,0.194305555555556,0.17,0.230833333333333,0.186805555555556
"2007/01/18/afternoon",12.813622754491,11.9377657518361,9.66804502641856,10.7357802625182,42.4174757281553,436.563106796117,379.433962264151,47.3867924528302,0.146041666666667,0.153333333333333,0.180729166666667,0.170208333333333
"2007/01/19/morning",13.007472826087,12.8097982708934,9.15414634146341,9.50849552054371,51.2886597938144,458.298969072165,445.511111111111,46.6777777777778,0.130277777777778,0.142361111111111,0.152777777777778,0.184722222222222
"2007/01/19/afternoon",12.1841441441441,12.3271070615034,9.14645632210972,9.04409672830725,51.2886597938144,458.298969072165,445.511111111111,46.6777777777778,0.134791666666667,0.132395833333333,0.171770833333333,0.151979166666667
"2007/01/22/morning",8.41539763113367,7.75916870415648,5.73312765136907,5.66795366795367,36.0943396226415,575.698113207547,579.470588235294,27.6274509803922,0.0690376569037657,0.0682008368200837,0.0701534170153417,0.0841004184100418
"2007/01/22/afternoon",9.97582547169811,10.3591916558018,6.31893572909468,6.89969188634029,36.0943396226415,575.698113207547,579.470588235294,27.6274509803922,0.0634375,0.0698958333333333,0.0796875,0.0794791666666667
"2007/01/23/morning",10.4255079006772,10.6777275012569,6.78782557799239,7.42824226464779,42.3846153846154,497.5,421.130434782609,43.5652173913044,0.107361111111111,0.104444444444444,0.125416666666667,0.135694444444444
"2007/01/23/afternoon",10.3653012048193,9.03638368246968,7.55635216518497,7.05975339867215,42.3846153846154,497.5,421.130434782609,43.5652173913044,0.0914583333333333,0.0775,0.103645833333333,0.0921875
"2007/01/24/morning",14.960553633218,12.3595425303788,8.3257328990228,6.95020615287028,44.6363636363636,712.945454545455,728.470588235294,53.4509803921569,0.106848932905566,0.101827312037941,0.136281210768587,0.12330869019389
"2007/01/24/afternoon",14.6903729401561,14.4793774319066,8.88084112149533,8.55476472914195,44.6363636363636,712.945454545455,728.470588235294,53.4509803921569,0.0791666666666667,0.0751041666666667,0.0873958333333333,0.0978125
"2007/01/25/morning",11.8191230207065,12.3500753390256,8.10957583547558,7.93218806509946,47.5797101449275,390.579710144928,524.916666666667,47.9722222222222,0.116805555555556,0.121805555555556,0.126666666666667,0.155416666666667
"2007/01/25/afternoon",11.5120949338202,12.4805447470817,8.993961352657,10.4003224073079,47.5797101449275,390.579710144928,524.916666666667,47.9722222222222,0.129270833333333,0.134375,0.146041666666667,0.162083333333333
"2007/01/26/morning",11.9085477941176,12.6021173356859,8.71658615136876,8.45413618458075,39.8333333333333,507.974358974359,415.961038961039,48.2207792207792,0.150277777777778,0.139027777777778,0.165694444444444,0.189583333333333
"2007/01/26/afternoon",13.6292534281361,14.3329864724246,8.8115024766098,8.05480953685941,39.8333333333333,507.974358974359,415.961038961039,48.2207792207792,0.111145833333333,0.101979166666667,0.128645833333333,0.134583333333333
"2007/01/29/morning",12.0103370786517,11.9079616036138,7.45247877293892,7.95180722891566,55.3098591549296,452.746478873239,514.557142857143,47.7714285714286,0.125833333333333,0.122222222222222,0.168611111111111,0.136944444444444
"2007/01/29/afternoon",14.9252077562327,12.6528436018957,8.46923076923077,8.21057818659658,55.3098591549296,452.746478873239,514.557142857143,47.7714285714286,0.0916666666666667,0.0867708333333333,0.110416666666667,0.109583333333333
"2007/01/30/morning",17.6688364524003,12.5402298850575,8.5469696969697,7.40577249575552,63.5625,680.25,582.402597402597,49.2467532467532,0.104444444444444,0.100972222222222,0.131388888888889,0.121805555555556
"2007/01/30/afternoon",15.6650273224044,14.2700421940928,9.20526744501765,9.27143652561247,63.5625,680.25,582.402597402597,49.2467532467532,0.117708333333333,0.115625,0.1365625,0.146770833333333
"2007/01/31/morning",10.8845350052247,10.759798633585,7.46690083761146,8.00835804799137,40.9354838709677,411.41935483871,380.530303030303,44.3939393939394,0.127916666666667,0.1375,0.135694444444444,0.18375
"2007/01/31/afternoon",14.0248290752069,14.5444366689993,9.5742654508612,10.1481481481481,40.9354838709677,411.41935483871,380.530303030303,44.3939393939394,0.163958333333333,0.1503125,0.1778125,0.1940625
"2007/02/01/morning",15.3978321959053,9.28743131868132,8.93005050505051,7.34155098133078,54.3783783783784,631.378378378378,531.704225352113,33.5633802816901,0.163611111111111,0.141944444444444,0.214722222222222,0.177777777777778
"2007/02/01/afternoon",13.8635496183206,12.2821088053842,9.01001177856302,7.88914483155773,54.3783783783784,631.378378378378,531.704225352113,33.5633802816901,0.106145833333333,0.0951041666666667,0.131666666666667,0.112916666666667
"2007/02/02/morning",11.7861936720997,11.7706698853349,7.67801763453937,7.30044699872286,40.9285714285714,604.3,524.87323943662,50.9859154929577,0.116805555555556,0.105833333333333,0.145138888888889,0.130277777777778
"2007/02/02/afternoon",15.7122015915119,13.5330739299611,9.5266106442577,9.03427672955975,40.9285714285714,604.3,524.87323943662,50.9859154929577,0.10625,0.0996875,0.117916666666667,0.1359375
"2007/02/05/morning",10.4150731158605,13.2323022010708,8.48323599394333,9.43417159763314,31.8641975308642,413.135802469136,568.438202247191,39.9775280898876,0.181527777777778,0.177083333333333,0.181388888888889,0.255972222222222
"2007/02/05/afternoon",11.6990291262136,13.3287419651056,8.53470715835141,9.43428403410762,31.8641975308642,413.135802469136,568.438202247191,39.9775280898876,0.109270833333333,0.111354166666667,0.1221875,0.141979166666667
"2007/02/06/morning",12.3909090909091,11.2621990891347,7.72740851381628,6.87944590041183,61.5813953488372,652.06976744186,578.277777777778,78.7777777777778,0.0956944444444444,0.085,0.106805555555556,0.113611111111111
"2007/02/06/afternoon",14.4230769230769,11.2414565826331,8.43238095238095,8.11737804878049,61.5813953488372,652.06976744186,578.277777777778,78.7777777777778,0.0921875,0.0923958333333333,0.1103125,0.1028125
"2007/02/07/morning",13.0630498533724,13.0211915233906,8.33989218328841,9.386709367494,51.890243902439,539.975609756098,515.2625,56.8,0.143194444444444,0.162777777777778,0.169166666666667,0.197222222222222
"2007/02/07/afternoon",14.9721669980119,15.0776595744681,8.96188283448452,8.20326975476839,51.890243902439,539.975609756098,515.2625,56.8,0.1215625,0.104479166666667,0.145520833333333,0.135520833333333
"2007/02/08/morning",14.1077235772358,10.5135253054101,8.74618805590851,6.27998886724186,43.566265060241,430.180722891566,543.715909090909,46.8181818181818,0.1278940027894,0.104881450488145,0.12510460251046,0.159693165969317
"2007/02/08/afternoon",12.7317939609236,14.7692971108236,7.9345148044089,8.82023809523809,43.566265060241,430.180722891566,543.715909090909,46.8181818181818,0.127395833333333,0.128541666666667,0.145208333333333,0.165833333333333
"2007/02/09/morning",13.1096374889478,13.6576158940397,8.37620396600567,8.45332050048123,51.6923076923077,569.846153846154,515.554347826087,42,0.136805555555556,0.121944444444444,0.174027777777778,0.137916666666667
"2007/02/09/afternoon",15.2527233115468,12.5868772782503,9.67533539731682,9.04827586206897,51.6923076923077,569.846153846154,515.554347826087,42,0.162708333333333,0.132083333333333,0.188020833333333,0.15875
"2007/02/13/morning",10.3337679269883,10.9065170940171,7.39713896457766,8.5,50.0987654320988,498.925925925926,453.253012048193,41.8674698795181,0.150694444444444,0.129861111111111,0.196527777777778,0.138888888888889
"2007/02/13/afternoon",12.7076923076923,14.0237717908082,8.68803622497617,9.61805753346625,50.0987654320988,498.925925925926,453.253012048193,41.8674698795181,0.1265625,0.1171875,0.147916666666667,0.138958333333333
"2007/02/14/morning",12.3359183673469,12.3429819770617,8.38734392735528,8.09715142428786,46.7377049180328,723.311475409836,550.520833333333,39.5416666666667,0.136805555555556,0.125,0.172777777777778,0.138055555555556
"2007/02/14/afternoon",12.513916500994,16.4726530612245,8.2576900754498,9.39645776566758,46.7377049180328,723.311475409836,550.520833333333,39.5416666666667,0.09875,0.0957291666666667,0.122604166666667,0.100104166666667
"2007/02/15/morning",11.9579234972678,12.2876595744681,8.78365831012071,8.74050822122571,52.3275862068966,620.310344827586,549.639344262295,47.4754098360656,0.131938633193863,0.135843793584379,0.149930264993027,0.179497907949791
"2007/02/15/afternoon",14.341449603624,17.3135095447871,7.82861072902338,9.09264389042782,52.3275862068966,620.310344827586,549.639344262295,47.4754098360656,0.09875,0.1025,0.126770833333333,0.116770833333333
"2007/02/16/morning",11.5932114882507,12.3689138576779,6.95776818742293,7.95987361769352,28.921568627451,573.098039215686,626.36,36.06,0.104444444444444,0.116527777777778,0.142222222222222,0.124027777777778
"2007/02/16/afternoon",11.4073319755601,14.973442288049,7.04955290611028,7.20367102012001,28.921568627451,573.098039215686,626.36,36.06,0.065625,0.0708333333333333,0.0846875,0.0778125
"2007/02/19/morning",11.6090909090909,12.1297420333839,7.49032648125756,8.10364145658263,55.2380952380952,738.571428571429,714.794117647059,37,0.114583333333333,0.107083333333333,0.14625,0.115
"2007/02/19/afternoon",12.065339141257,13.7810218978102,7.296,8.5980007140307,55.2380952380952,738.571428571429,714.794117647059,37,0.0664583333333333,0.0835416666666667,0.0944791666666667,0.0783333333333333
"2007/02/20/morning",10.646529562982,12.9829721362229,7.3861137291863,8.73451623702712,50.078431372549,642.78431372549,482.589743589744,73,0.10875,0.120694444444444,0.12125,0.164861111111111
"2007/02/20/afternoon",11.6020278833967,11.8254326561324,7.35332807156012,7.49551435406699,50.078431372549,642.78431372549,482.589743589744,73,0.0969791666666667,0.0869791666666667,0.126666666666667,0.0910416666666667
"2007/02/21/morning",10.6741308190925,11.0526711813394,6.85022890778286,7.24405218726017,49.9724770642202,456.082568807339,457.134615384615,51.1538461538462,0.0969444444444444,0.0873611111111111,0.116944444444444,0.105416666666667
"2007/02/21/afternoon",13.3076638282118,13.998613037448,9.23978723404255,10.2219369894982,49.9724770642202,456.082568807339,457.134615384615,51.1538461538462,0.150729166666667,0.152083333333333,0.167604166666667,0.187083333333333
"2007/02/22/morning",15.7028901734104,11.7488687782805,8.47047075606277,8.40705958549223,63.6666666666667,713.543859649123,698.767857142857,40.7857142857143,0.137935843793584,0.120641562064156,0.167085076708508,0.140306834030683
"2007/02/22/afternoon",17.3593380614657,14.5083832335329,9.72552783109405,8.73356164383562,63.6666666666667,713.543859649123,698.767857142857,40.7857142857143,0.105520833333333,0.0885416666666667,0.103958333333333,0.122083333333333
"2007/02/23/morning",11.2785602503912,11.5724258289703,7.32921810699589,7.88441890166028,66.0416666666667,611.777777777778,553.388888888889,52.1805555555556,0.115416666666667,0.114305555555556,0.137777777777778,0.12875
"2007/02/23/afternoon",12.6301067353699,15.5706806282723,8.44820489366568,9.34112530578962,66.0416666666667,611.777777777778,553.388888888889,52.1805555555556,0.128229166666667,0.119270833333333,0.162291666666667,0.130520833333333
"2007/02/26/morning",10.5861696380335,14.21251149954,6.13964262078094,8.16339607529035,38.3472222222222,482.361111111111,524.243902439024,49.8292682926829,0.0858333333333333,0.0943055555555556,0.118472222222222,0.09625
"2007/02/26/afternoon",10.9712115153938,11.64111747851,8.29280038526366,8.89766081871345,38.3472222222222,482.361111111111,524.243902439024,49.8292682926829,0.119583333333333,0.126770833333333,0.132708333333333,0.1525
"2007/02/27/morning",12.100347739692,12.9363484087102,7.9445412311266,9.3563681437868,34.0135135135135,462.243243243243,515.97619047619,47.2261904761905,0.126666666666667,0.139722222222222,0.164305555555556,0.155833333333333
"2007/02/27/afternoon",10.4503602882306,11.8713235294118,8.05010064862447,9.01376037959668,34.0135135135135,462.243243243243,515.97619047619,47.2261904761905,0.124895833333333,0.131875,0.129895833333333,0.167708333333333
"2007/02/28/morning",12.7316258351893,13.4896626768226,10.9293667940834,12.1954832881662,47.3840579710145,365.427536231884,351.856115107914,39.9064748201439,0.312250712250712,0.320512820512821,0.3997150997151,0.361823361823362
"2007/02/28/afternoon",14.751329787234,15.0898423175651,9.27417291171632,10.1542844619768,47.3840579710145,365.427536231884,351.856115107914,39.9064748201439,0.176145833333333,0.160833333333333,0.2059375,0.200729166666667
"2007/03/01/morning",9.02702702702703,8.87155963302752,13.1087202718007,13.3860561914672,19.6101694915254,94.8135593220339,90,17.811320754717,0.0534722222222222,0.0594444444444444,0.0575,0.0601388888888889
"2007/03/01/afternoon",9.17832167832168,9.71886120996441,14.8103448275862,14.3072078376487,19.6101694915254,94.8135593220339,90,17.811320754717,0.0655208333333333,0.0709375,0.0739583333333333,0.0684375
"2007/03/02/morning",9,8.45578231292517,13.2661804922516,15.1532198371577,15.1833333333333,104.65,89.5576923076923,11.4038461538462,0.0673611111111111,0.0947222222222222,0.0920833333333333,0.0733333333333333
"2007/03/02/afternoon",8.05172413793103,6.7811320754717,10.7658495350803,12.9538228614686,15.1833333333333,104.65,89.5576923076923,11.4038461538462,0.0441666666666667,0.059375,0.0591666666666667,0.0471875
"2007/03/05/morning",7.6437908496732,5.35844155844156,9.87303058387396,14.2362369337979,16.7010309278351,125.505154639175,68.1710526315789,8.23684210526316,0.049929676511955,0.0956399437412096,0.0992967651195499,0.0483825597749648
"2007/03/05/afternoon",7.6056338028169,5.42356241234222,9.73997641509434,13.6873459326212,16.7010309278351,125.505154639175,68.1710526315789,8.23684210526316,0.0572916666666667,0.115625,0.106979166666667,0.0613541666666667
"2007/03/06/morning",7.88745387453875,7.39583333333333,11.3513182096873,13.4888380080137,13.972972972973,159.567567567568,68.5942028985507,11.2463768115942,0.0856944444444444,0.109027777777778,0.126111111111111,0.0863888888888889
"2007/03/06/afternoon",8.41648106904232,6.42581888246628,7.32771260997067,13.8030480656506,13.972972972973,159.567567567568,68.5942028985507,11.2463768115942,0.0346875,0.0816666666666667,0.0847916666666667,0.0391666666666667
"2007/03/07/morning",4.90318302387268,7.38288288288288,11.18853974122,14.5792915531335,18.0315789473684,188.673684210526,174.046511627907,15.4651162790698,0.0843793584379358,0.124267782426778,0.104881450488145,0.106276150627615
"2007/03/07/afternoon",7.48059701492537,9.30396902226525,14.5319531953195,15.3406335549472,18.0315789473684,188.673684210526,174.046511627907,15.4651162790698,0.112083333333333,0.136145833333333,0.136458333333333,0.1178125
"2007/03/08/morning",12.2554545454545,11.8051689860835,11.5618852459016,12.4760116812683,32.4135802469136,248.530864197531,206.021739130435,25.7608695652174,0.130555555555556,0.138333333333333,0.162083333333333,0.134166666666667
"2007/03/08/afternoon",12.9296325254105,11.181459566075,10.3290653008963,9.96638655462185,32.4135802469136,248.530864197531,206.021739130435,25.7608695652174,0.168020833333333,0.148229166666667,0.199270833333333,0.157604166666667
"2007/03/09/morning",11.493705341953,11.5578947368421,9.71589008363202,9.36538461538461,34.156862745098,370,337.340659340659,47.4725274725275,0.188194444444444,0.1825,0.208888888888889,0.220833333333333
"2007/03/09/afternoon",11.5854419410745,11.3707085463842,8.71656817684395,9.12756909992913,34.156862745098,370,337.340659340659,47.4725274725275,0.138229166666667,0.1340625,0.162604166666667,0.151145833333333
"2007/03/12/morning",9.89928909952607,9.44306930693069,6.7216153591526,7.14433992864093,37.4302325581395,319.046511627907,332.936708860759,34.8987341772152,0.0942817294281729,0.102370990237099,0.115062761506276,0.124825662482566
"2007/03/12/afternoon",10.3752196836555,10.2587614018243,7.59219203376418,7.61569073337123,37.4302325581395,319.046511627907,332.936708860759,34.8987341772152,0.0998958333333333,0.0930208333333333,0.114166666666667,0.111145833333333
"2007/03/13/morning",11.1075837742504,10.4896725440806,7.51782992989942,7.88830486202365,31.0084033613445,352.201680672269,346.645669291339,37.4566929133858,0.114166666666667,0.111111111111111,0.13,0.143055555555556
"2007/03/13/afternoon",13.0227780259044,13.5915205870363,8.84643114635905,8.75182998819362,31.0084033613445,352.201680672269,346.645669291339,37.4566929133858,0.1278125,0.128645833333333,0.148020833333333,0.163541666666667
"2007/03/14/morning",13.5466666666667,13.9381655788389,10.6359853121175,9.8989898989899,37.9758064516129,380.322580645161,337.129032258065,36.3306451612903,0.205390070921986,0.194609929078014,0.224539007092199,0.266950354609929
"2007/03/14/afternoon",13.9864130434783,12.8644304682041,10.2686138376825,9.61757719714964,37.9758064516129,380.322580645161,337.129032258065,36.3306451612903,0.148854166666667,0.154583333333333,0.18375,0.183125
"2007/03/15/morning",11.8896271686969,10.6694323144105,8.58617908039796,8.49595250944414,35.9393939393939,344.717171717172,375.267326732673,29.7029702970297,0.149019607843137,0.146918767507003,0.204481792717087,0.160364145658263
"2007/03/15/afternoon",13.5143475906876,12.583217431618,9.14021236046828,8.16935904116727,35.9393939393939,344.717171717172,375.267326732673,29.7029702970297,0.1165625,0.108854166666667,0.129583333333333,0.14
"2007/03/16/morning",12.4188458070334,12.0818011257036,8.95380223202699,9.3326597625663,32.4444444444444,396.965277777778,357.652173913043,43.8913043478261,0.159583333333333,0.170972222222222,0.191666666666667,0.203055555555556
"2007/03/16/afternoon",12.3171581769437,12.6799658022229,9.74049555513524,9.60813378943368,32.4444444444444,396.965277777778,357.652173913043,43.8913043478261,0.17875,0.175520833333333,0.216458333333333,0.211666666666667
"2007/03/19/morning",11.5076873798847,11.3644242674371,9.63822843822844,8.87984981226533,39.6862745098039,384.264705882353,318.752577319588,41.1752577319588,0.191388888888889,0.164166666666667,0.234444444444444,0.1925
"2007/03/19/afternoon",12.4426825239511,12.0208429828624,8.70022675736961,9.24634448574969,39.6862745098039,384.264705882353,318.752577319588,41.1752577319588,0.133125,0.129479166666667,0.178020833333333,0.138229166666667
"2007/03/20/morning",11.5229681978799,11.4782003710575,8.10040705563094,7.97516556291391,41.825,361.75,354.45,46.35,0.138772663877266,0.134309623430962,0.167224546722455,0.163040446304045
"2007/03/20/afternoon",13.0921945701357,12.7905894519131,8.41278065630397,8.66010575793185,41.825,361.75,354.45,46.35,0.101458333333333,0.102291666666667,0.123020833333333,0.121666666666667
"2007/03/22/morning",12.1595253790376,11.1106693174288,7.14913763949949,7.39180706970598,32.8,420.48,426.352941176471,32.8235294117647,0.0990154711673699,0.10478199718706,0.114064697609001,0.117299578059072
"2007/03/22/afternoon",12.5890937019969,10.5657894736842,7.11471698113208,7.48380427291523,32.8,420.48,426.352941176471,32.8235294117647,0.0654166666666667,0.0753125,0.0835416666666667,0.0819791666666667
"2007/03/23/morning",11.3879120879121,11.4331382260243,7.51197263397948,7.58716089175396,36.6760563380282,402.112676056338,361.583333333333,42.5972222222222,0.121944444444444,0.130694444444444,0.141527777777778,0.174166666666667
"2007/03/23/afternoon",12.6826775677057,12.5104510451045,8.52980665950591,8.52043301759134,36.6760563380282,402.112676056338,361.583333333333,42.5972222222222,0.110208333333333,0.109270833333333,0.1315625,0.122708333333333
"2007/03/26/morning",8.99332929047908,8.83333333333333,6.58165548098434,6.79166666666667,33.078125,523.734375,345.894736842105,32.4210526315789,0.0952777777777778,0.0965277777777778,0.102222222222222,0.125
"2007/03/26/afternoon",11.680412371134,10.4937541091387,6.87711257519335,6.91044776119403,33.078125,523.734375,345.894736842105,32.4210526315789,0.0833333333333333,0.0755208333333333,0.1015625,0.0846875
"2007/03/27/morning",9.21070878274268,8.68109339407745,6.52001053185887,6.0736690647482,27.2087912087912,379.10989010989,441.273684210526,33.6736842105263,0.115030674846626,0.0980200780814278,0.148075850529838,0.105967651979922
"2007/03/27/afternoon",11.3670428893905,10.7585499316005,7.83398392652124,7.51503675651593,27.2087912087912,379.10989010989,441.273684210526,33.6736842105263,0.1184375,0.117083333333333,0.1278125,0.159479166666667
"2007/03/28/morning",8.04081632653061,9.18921568627451,7.02188121625462,7.04966571155683,28.2797202797203,335.916083916084,397.064935064935,26.5779220779221,0.114305555555556,0.1025,0.115833333333333,0.130833333333333
"2007/03/28/afternoon",11.0436331255565,11.2468085106383,8.76335059832113,8.8551637279597,28.2797202797203,335.916083916084,397.064935064935,26.5779220779221,0.1703125,0.170833333333333,0.18875,0.220416666666667
"2007/03/29/morning",9.31460213289582,9.55244479495268,7.43296165352189,7.80782217220034,34.8360655737705,315.647540983607,320.974358974359,32.991452991453,0.127057182705718,0.128870292887029,0.15258019525802,0.163458856345886
"2007/03/29/afternoon",10.4256365740741,10.8460534898891,8.84862385321101,8.64952178533475,34.8360655737705,315.647540983607,320.974358974359,32.991452991453,0.154440961337513,0.141692789968652,0.177115987460815,0.169383490073145
"2007/03/30/morning",10.1116236162362,8.46890380313199,7.24947209653092,7.2430387409201,34.2236842105263,336.618421052632,365.625,29.4125,0.11125,0.110694444444444,0.143333333333333,0.13
"2007/03/30/afternoon",9.73658051689861,12.2445278298937,7.41257934218119,7.33185980423113,34.2236842105263,336.618421052632,365.625,29.4125,0.0891666666666667,0.080625,0.0991666666666667,0.103333333333333
"2007/04/02/morning",11.6670637284098,8.35717326521924,7.51217339667458,7.34320402724312,26.5769230769231,346.476923076923,422.260606060606,40.8181818181818,0.117083333333333,0.114722222222222,0.135833333333333,0.136805555555556
"2007/04/02/afternoon",10.8463986115129,13.2451440053583,9.83141691394659,10.8392857142857,26.5769230769231,346.476923076923,422.260606060606,40.8181818181818,0.1840625,0.223333333333333,0.212083333333333,0.286770833333333
"2007/04/03/morning",9.24977334542158,8.6903052064632,7.87389770723104,7.16959553695955,34.88,421.266666666667,365.205882352941,40.9705882352941,0.124407252440725,0.119386331938633,0.148953974895397,0.143793584379358
"2007/04/03/afternoon",10.7822850762933,10.5395439107229,8.03206854345165,8.11816958277254,34.88,421.266666666667,365.205882352941,40.9705882352941,0.113854166666667,0.1046875,0.1421875,0.119895833333333
"2007/04/04/morning",11.5989956958393,10.3942093541203,9.00179303278689,7.87490561288699,30.3114754098361,416.655737704918,394.7,29.4166666666667,0.164005602240896,0.14593837535014,0.200280112044818,0.173389355742297
"2007/04/04/afternoon",10.1981042654028,11.8993197278912,7.8402278177458,8.3514631043257,30.3114754098361,416.655737704918,394.7,29.4166666666667,0.0907291666666667,0.0911458333333333,0.111458333333333,0.099375
"2007/04/05/morning",9.86905790838375,11.24298160697,8.27457733249843,8.348802837718,29.3157894736842,382.789473684211,402.849056603774,30.9056603773585,0.122222222222222,0.130694444444444,0.154722222222222,0.15375
"2007/04/05/afternoon",11.9186767746382,11.8268467037331,7.52780620948482,7.07025065963061,29.3157894736842,382.789473684211,402.849056603774,30.9056603773585,0.0765625,0.074375,0.093125,0.0826041666666667
"2007/04/06/morning",10.7125658389767,7.96147186147186,6.61172529313233,5.82650739476678,25,515.969696969697,396.028571428571,26.2857142857143,0.09125,0.0947222222222222,0.108472222222222,0.12375
"2007/04/06/afternoon",10.7172167707404,8.02863602110023,6.93356918238994,6.50291715285881,25,515.969696969697,396.028571428571,26.2857142857143,0.0611458333333333,0.0580208333333333,0.0720833333333333,0.061875
"2007/04/09/morning",12.4190012180268,11.524893314367,10.3777274015302,8.93461428161744,41.8636363636364,587.068181818182,446.130434782609,23.3913043478261,0.170153417015342,0.144769874476987,0.198744769874477,0.182147838214784
"2007/04/09/afternoon",12.0997830802603,11.394422310757,7.43645655877342,8.65399080651901,41.8636363636364,587.068181818182,446.130434782609,23.3913043478261,0.0757291666666667,0.071875,0.08375,0.0834375
"2007/04/10/morning",9.40527950310559,9.58974358974359,7.16688524590164,8.26418261161464,27.734693877551,458.775510204082,400.725490196078,27.1960784313725,0.101111111111111,0.113888888888889,0.130833333333333,0.117361111111111
"2007/04/10/afternoon",9.33839779005525,11.6185064935065,7.20526649746193,6.5839530332681,27.734693877551,458.775510204082,400.725490196078,27.1960784313725,0.0788541666666667,0.0583333333333333,0.0784375,0.0840625
"2007/04/11/morning",10.0498442367601,9.58264771877337,7.35477582846004,7.23496864625599,32.9565217391304,521.282608695652,577.021739130435,21.7826086956522,0.0872222222222222,0.0906944444444444,0.101527777777778,0.10625
"2007/04/11/afternoon",10.7708850289495,11.8525989138867,7.05606299212598,6.94919686215913,32.9565217391304,521.282608695652,577.021739130435,21.7826086956522,0.0777083333333333,0.0645833333333333,0.0782291666666667,0.0871875
