,p_UU,p_UD,p_DU,p_DD
2007/06/06/morning,0.348837209302326,0.651162790697674,0.658536585365854,0.341463414634146
2007/06/07/morning,0.4,0.6,0.622222222222222,0.377777777777778
2007/06/08/morning,0.299212598425197,0.700787401574803,0.624113475177305,0.375886524822695
2007/06/11/morning,0.260869565217391,0.739130434782609,0.733333333333333,0.266666666666667
2007/06/12/morning,0.238095238095238,0.761904761904762,0.66,0.34
2007/06/13/morning,0.292307692307692,0.707692307692308,0.754098360655738,0.245901639344262
2007/06/14/morning,0.0666666666666667,0.933333333333333,0.783783783783784,0.216216216216216
2007/06/15/morning,0.133333333333333,0.866666666666667,0.777777777777778,0.222222222222222
2007/06/18/morning,0.233333333333333,0.766666666666667,0.631578947368421,0.368421052631579
2007/06/19/morning,0.428571428571429,0.571428571428571,0.631578947368421,0.368421052631579
2007/06/20/morning,0.305555555555556,0.694444444444444,0.722222222222222,0.277777777777778
2007/06/21/morning,0.530612244897959,0.469387755102041,0.709677419354839,0.290322580645161
2007/06/22/morning,0.317073170731707,0.682926829268293,0.595744680851064,0.404255319148936
2007/06/25/morning,0.306122448979592,0.693877551020408,0.686274509803922,0.313725490196078
2007/06/26/morning,0.2,0.8,0.697368421052632,0.302631578947368
2007/06/27/morning,0.232558139534884,0.767441860465116,0.62962962962963,0.37037037037037
2007/06/28/morning,0.266666666666667,0.733333333333333,0.695652173913043,0.304347826086957
2007/06/29/morning,0.379310344827586,0.620689655172414,0.755102040816326,0.244897959183673
2007/07/02/morning,0.255813953488372,0.744186046511628,0.711111111111111,0.288888888888889
2007/07/03/morning,0.291666666666667,0.708333333333333,0.666666666666667,0.333333333333333
2007/07/04/morning,0.243243243243243,0.756756756756757,0.743589743589744,0.256410256410256
2007/07/05/morning,0.295454545454545,0.704545454545455,0.815789473684211,0.184210526315789
2007/07/06/morning,0.272727272727273,0.727272727272727,0.694915254237288,0.305084745762712
2007/07/09/morning,0.304347826086957,0.695652173913043,0.727272727272727,0.272727272727273
